seed,model,task,method,final_eval_bg_accuracy,final_eval_cs_accuracy,final_eval_de_accuracy,final_eval_es_accuracy,final_eval_lv_accuracy,final_eval_af_accuracy,final_eval_ar_accuracy,final_eval_ca_accuracy,final_eval_da_accuracy,final_eval_el_accuracy,final_eval_fa_accuracy,final_eval_fi_accuracy,final_eval_fr_accuracy,final_eval_he_accuracy,final_eval_hi_accuracy,final_eval_hu_accuracy,final_eval_it_accuracy,final_eval_ja_accuracy,final_eval_ko_accuracy,final_eval_lt_accuracy,final_eval_no_accuracy,final_eval_pl_accuracy,final_eval_pt_accuracy,final_eval_ro_accuracy,final_eval_ru_accuracy,final_eval_sk_accuracy,final_eval_sl_accuracy,final_eval_sv_accuracy,final_eval_ta_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_uk_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_bam_accuracy,final_eval_bbj_accuracy,final_eval_ewe_accuracy,final_eval_fon_accuracy,final_eval_hau_accuracy,final_eval_ibo_accuracy,final_eval_kin_accuracy,final_eval_lug_accuracy,final_eval_luo_accuracy,final_eval_mos_accuracy,final_eval_nya_accuracy,final_eval_pcm_accuracy,final_eval_sna_accuracy,final_eval_swa_accuracy,final_eval_tsn_accuracy,final_eval_twi_accuracy,final_eval_wol_accuracy,final_eval_xho_accuracy,final_eval_yor_accuracy,final_eval_zul_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
42,bert-base-multilingual-cased,udpos,before_dico,0.8771940981938438,0.865069270170855,0.8881469115191987,0.86591131398761,0.8102272299054151,0.8782911077993045,0.6621332091290172,0.8910413291510116,0.8857627456849246,0.8205761316872427,0.7413320234147939,0.8658282247361436,0.8677413089920373,0.6659403063919704,0.6799604854642958,0.8321370466073309,0.8646225569302493,0.4968162639048715,0.626873340755331,0.807061209439528,0.9122338650470533,0.8516254761272035,0.8396223614286138,0.8504838907264486,0.8576946712316741,0.8563650306748466,0.8405313254723682,0.9067330364160335,0.6013729977116705,0.5924085761604225,0.6990364522869746,0.8658195383539287,0.6231702216645755,0.7160339660339661,0.3861065167052597,0.23946906537955243,0.3818095238095238,0.25660681864030666,0.37563155849203267,0.4241432597036633,0.3742125404768914,0.36721649484536084,0.3505615263857022,0.3801325573876495,0.39575720665854647,0.6558194462668941,0.37796544610624033,0.5975989052002986,0.33189098424179797,0.33400837988826815,0.37177201357335943,0.4631244230177454,0.39989662301860784,0.39969654275495825,0.643874395476915,0.9675592780464787
66,bert-base-multilingual-cased,udpos,before_dico,0.8770669040956499,0.8670287737632782,0.8804555211066063,0.8615096185197261,0.8039341297056939,0.8785891703924491,0.6512653314702685,0.8913860259901417,0.8890551731018657,0.8149062642889804,0.7330222276802162,0.8610882891992669,0.8739561079821324,0.6657422081352351,0.6904318374259103,0.8268733850129198,0.8631880939573248,0.4904487917146145,0.5977562730153293,0.799410029498525,0.9159046919842488,0.8483774765996398,0.8409286583736603,0.8569153497488669,0.8571679396014398,0.8599693251533742,0.8453615570393522,0.911867959130207,0.5871853546910755,0.5673425540486102,0.6952054794520548,0.8567847983212871,0.6208281053952321,0.7074592074592074,0.3417135296063513,0.22356296621325142,0.3522857142857143,0.23522291708694776,0.38541261821479467,0.3779656394873193,0.35690314983809246,0.3436082474226804,0.3464557420601377,0.38296152602651146,0.3584043848964677,0.6400078729825482,0.361913357400722,0.5915650659368002,0.304249547920434,0.29720670391061454,0.3258181399896474,0.44332752077136117,0.40299793246037213,0.3897258047035873,0.6342540924864585,0.9675986001336951
