seed,model,task,method,n_realignment_langs,realignment_langs,final_eval_bg_accuracy,final_eval_cs_accuracy,final_eval_de_accuracy,final_eval_es_accuracy,final_eval_lv_accuracy,final_eval_af_accuracy,final_eval_ar_accuracy,final_eval_ca_accuracy,final_eval_da_accuracy,final_eval_el_accuracy,final_eval_fa_accuracy,final_eval_fi_accuracy,final_eval_fr_accuracy,final_eval_he_accuracy,final_eval_hi_accuracy,final_eval_hu_accuracy,final_eval_it_accuracy,final_eval_ja_accuracy,final_eval_ko_accuracy,final_eval_lt_accuracy,final_eval_no_accuracy,final_eval_pl_accuracy,final_eval_pt_accuracy,final_eval_ro_accuracy,final_eval_ru_accuracy,final_eval_sk_accuracy,final_eval_sl_accuracy,final_eval_sv_accuracy,final_eval_ta_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_uk_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_bam_accuracy,final_eval_bbj_accuracy,final_eval_ewe_accuracy,final_eval_fon_accuracy,final_eval_hau_accuracy,final_eval_ibo_accuracy,final_eval_kin_accuracy,final_eval_lug_accuracy,final_eval_luo_accuracy,final_eval_mos_accuracy,final_eval_nya_accuracy,final_eval_pcm_accuracy,final_eval_sna_accuracy,final_eval_swa_accuracy,final_eval_tsn_accuracy,final_eval_twi_accuracy,final_eval_wol_accuracy,final_eval_xho_accuracy,final_eval_yor_accuracy,final_eval_zul_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
42,bert-base-multilingual-cased,udpos,before_dico,7,"da,hu,lt,pl,ru,sl,sv",0.8857796998219283,0.8782815955630422,0.9005485332697353,0.8605314639713074,0.8144854354297772,0.8698460009935419,0.5783573979195777,0.8872841336044949,0.8869599920183577,0.8222222222222222,0.768349093290761,0.8642482462238513,0.8712371334239658,0.6694400422609614,0.6823878069432684,0.8330940759881328,0.8613950152411691,0.5065592635212889,0.6658388284662157,0.8321349557522124,0.9141360208236001,0.856940384445035,0.8384941958851646,0.8480338110988607,0.8513738916688613,0.8683282208588957,0.8570109390538428,0.9101912496725176,0.5926773455377574,0.5671635110335258,0.714476433712561,0.8618559104686407,0.615223755750732,0.6987179487179487,0.3783658617267615,0.2166520403685827,0.37057142857142855,0.21409118418398224,0.37336442544371035,0.3985546768475593,0.382455107447748,0.37783505154639174,0.34325564545344767,0.3579857743291303,0.3925091352009744,0.6460438262695184,0.3902784940691078,0.5874595670564817,0.3153577886850943,0.2699022346368715,0.329901650658538,0.4494819981536568,0.3882954284401562,0.37888804595209713,0.6387935911054629,0.9669694467382328
66,bert-base-multilingual-cased,udpos,before_dico,7,"af,cs,es,ja,ru,sk,zh",0.8848893411345714,0.8544982639485716,0.8924397805866922,0.8622432344310401,0.806232807024155,0.880675608544461,0.5899083993168762,0.8929716314501396,0.886161827796069,0.8096936442615454,0.7486593802447911,0.8648802376287682,0.8769664012429598,0.6726096143687269,0.7080440304826419,0.8342425112450952,0.865160480545096,0.4721902570003836,0.6451143273100968,0.803834808259587,0.9059600880998465,0.8369799509847344,0.8433037437282902,0.8515251745681734,0.849442542358002,0.8493098159509203,0.8359141923568689,0.911343987424679,0.5990846681922197,0.5917819256076272,0.7172045507313676,0.8516553975285615,0.6216645754914262,0.6916416916416916,0.34548461792920937,0.2395787626151821,0.3293333333333333,0.24233407302804116,0.35296022800880944,0.37319334605944915,0.32028260229614364,0.31536082474226806,0.30618282816085013,0.34076947946977043,0.3455136012992286,0.641385644928487,0.3652011346054667,0.5788131375964171,0.26717902350813744,0.2495810055865922,0.3093115546097659,0.43173658836803774,0.3943257523546979,0.3721686355261732,0.6283134271391245,0.967795210569777
23,bert-base-multilingual-cased,udpos,before_dico,7,"hi,lv,ro,ru,sl,tr,uk",0.8646654795217502,0.8656422244376454,0.8944669687574529,0.858004564721226,0.8308776425368354,0.8730253353204173,0.6070175438596491,0.8865947399262348,0.8929462236855233,0.832830361225423,0.7511973474149576,0.8677873980913859,0.8769664012429598,0.6485736925515055,0.6889077053344623,0.8371135993875012,0.8599605522682445,0.5304181051016494,0.6683223430675688,0.8069690265486725,0.9092972034972969,0.8444798771665634,0.8412849211768548,0.8591204214136959,0.8437362830304627,0.867101226993865,0.8492683619832363,0.9123395336651821,0.6077803203661327,0.5889619981200483,0.710297190619921,0.8451270692469107,0.6271016311166876,0.7132034632034632,0.3729407872973867,0.23738481790258886,0.39104761904761903,0.2476800484163809,0.37064386578572356,0.3911917098445596,0.3876950250220783,0.3788659793814433,0.352916314454776,0.3792434529582929,0.3868250101502233,0.6415168613042908,0.37848117586384733,0.5872729534710127,0.3205889950917076,0.31564245810055863,0.35532294242825097,0.4605600574417889,0.39828853664139674,0.40554893248076296,0.6429823018460383,0.9664975816916362
17,bert-base-multilingual-cased,udpos,before_dico,7,"af,bg,da,sl,sv,th,zh",0.8469854998728059,0.8673381690673451,0.894168852849988,0.8527877404629931,0.808230018464785,0.8846497764530551,0.6193137711535476,0.8866981489779738,0.8881572383517908,0.8261545496113397,0.7537353145851242,0.8652594324717184,0.863954165857448,0.662176439513999,0.6852667231160033,0.834146808307015,0.8572709341940111,0.5176064441887227,0.6641260597756273,0.8084439528023599,0.9171394246813055,0.8485251129418018,0.8337143366089719,0.8520764424843807,0.8606794838030024,0.8628067484662577,0.8393948003977838,0.9162169242860886,0.6004576659038902,0.6515375318920371,0.7238216856280474,0.8567847983212871,0.6172312839815977,0.6868131868131868,0.3233873635461462,0.18648530057042562,0.30542857142857144,0.17994754892071818,0.3406529343179168,0.36583037905644944,0.3303503090962614,0.3147422680412371,0.31391136336191283,0.3194309731652118,0.34987819732034103,0.6257052880199448,0.3458612686952037,0.5844737496889774,0.2742185481787652,0.24406424581005587,0.26128716857422213,0.4067083803467022,0.37014702504020214,0.3501679852606481,0.6249323765690222,0.9677165663953443
