seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,xlm-roberta-base,xnli,before_random_realign_3_dico,36816,36816,589056,589056,0.43687716126441956,0,0.43687716126441956,0.6940119760479042,0.7265469061876247,0.7102794411177644,0.8287425149700599,0.6940119760479042,0.7265469061876247,0.7102794411177644,0.8287425149700599
42,xlm-roberta-base,xnli,before_random_realign_3_dico,36816,36816,589056,589056,0.49385303258895874,0,0.49385303258895874,0.6978043912175649,0.7179640718562874,0.7078842315369261,0.8275449101796407,0.6978043912175649,0.7179640718562874,0.7078842315369261,0.8275449101796407
66,xlm-roberta-base,xnli,before_random_realign_3_dico,36816,36816,589056,589056,0.4949969947338104,0,0.4949969947338104,0.6940119760479042,0.7111776447105789,0.7025948103792415,0.8315369261477046,0.6940119760479042,0.7111776447105789,0.7025948103792415,0.8315369261477046
23,xlm-roberta-base,xnli,before_random_realign_3_dico,36816,36816,589056,589056,0.33660709857940674,0,0.33660709857940674,0.6846307385229541,0.7035928143712575,0.6941117764471059,0.8145708582834331,0.6846307385229541,0.7035928143712575,0.6941117764471059,0.8145708582834331
17,xlm-roberta-base,xnli,before_random_realign_3_dico,36816,36816,589056,589056,0.5307419896125793,0,0.5307419896125793,0.7035928143712575,0.7173652694610778,0.7104790419161677,0.8193612774451098,0.7035928143712575,0.7173652694610778,0.7104790419161677,0.8193612774451098
