seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,xlm-roberta-base,xnli,before_gradual_topdown_13_dico,36816,36816,589056,589056,0.32156968116760254,0,0.32156968116760254,0.7097804391217565,0.7335329341317365,0.7216566866267464,0.8413173652694611,0.7097804391217565,0.7335329341317365,0.7216566866267464,0.8413173652694611
42,xlm-roberta-base,xnli,before_gradual_topdown_13_dico,36816,36816,589056,589056,0.4117271602153778,0,0.4117271602153778,0.7073852295409182,0.7251497005988023,0.7162674650698603,0.8403193612774451,0.7073852295409182,0.7251497005988023,0.7162674650698603,0.8403193612774451
66,xlm-roberta-base,xnli,before_gradual_topdown_13_dico,36816,36816,589056,589056,0.5707125663757324,0,0.5707125663757324,0.7005988023952096,0.7217564870259481,0.7111776447105789,0.8393213572854291,0.7005988023952096,0.7217564870259481,0.7111776447105789,0.8393213572854291
23,xlm-roberta-base,xnli,before_gradual_topdown_13_dico,36816,36816,589056,589056,0.21366888284683228,0,0.21366888284683228,0.7127744510978044,0.7267465069860279,0.7197604790419161,0.8399201596806387,0.7127744510978044,0.7267465069860279,0.7197604790419161,0.8399201596806387
17,xlm-roberta-base,xnli,before_gradual_topdown_13_dico,36816,36816,589056,589056,0.40508291125297546,0,0.40508291125297546,0.713373253493014,0.7339321357285429,0.7236526946107784,0.8429141716566866,0.713373253493014,0.7339321357285429,0.7236526946107784,0.8429141716566866

