seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,xlm-roberta-base,xnli,before_oneatatime_bottomup_13_dico,36816,36816,589056,589056,0.34362635016441345,0,0.34362635016441345,0.7183632734530938,0.7315369261477046,0.7249500998003993,0.8367265469061876,0.7183632734530938,0.7315369261477046,0.7249500998003993,0.8367265469061876
42,xlm-roberta-base,xnli,before_oneatatime_bottomup_13_dico,36816,36816,589056,589056,0.4753496050834656,0,0.4753496050834656,0.7121756487025949,0.7265469061876247,0.7193612774451098,0.8411177644710579,0.7121756487025949,0.7265469061876247,0.7193612774451098,0.8411177644710579
66,xlm-roberta-base,xnli,before_oneatatime_bottomup_13_dico,36816,36816,589056,589056,0.5336176753044128,0,0.5336176753044128,0.7105788423153693,0.718562874251497,0.7145708582834331,0.8457085828343314,0.7105788423153693,0.718562874251497,0.7145708582834331,0.8457085828343314
23,xlm-roberta-base,xnli,before_oneatatime_bottomup_13_dico,36816,36816,589056,589056,0.22700180113315582,0,0.22700180113315582,0.7211576846307385,0.729940119760479,0.7255489021956087,0.8455089820359282,0.7211576846307385,0.729940119760479,0.7255489021956087,0.8455089820359282
17,xlm-roberta-base,xnli,before_oneatatime_bottomup_13_dico,36816,36816,589056,589056,0.4230443835258484,0,0.4230443835258484,0.7121756487025949,0.731936127744511,0.7220558882235529,0.8413173652694611,0.7121756487025949,0.731936127744511,0.7220558882235529,0.8413173652694611
