seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,xlm-roberta-base,xnli,before_gradual_bottomup_3_dico,36816,36816,589056,589056,0.4729568064212799,0,0.4729568064212799,0.7005988023952096,0.7237524950099801,0.7121756487025948,0.8253493013972056,0.7005988023952096,0.7237524950099801,0.7121756487025948,0.8253493013972056
42,xlm-roberta-base,xnli,before_gradual_bottomup_3_dico,36816,36816,589056,589056,0.5081727504730225,0,0.5081727504730225,0.6952095808383234,0.7241516966067865,0.7096806387225549,0.8215568862275449,0.6952095808383234,0.7241516966067865,0.7096806387225549,0.8215568862275449
66,xlm-roberta-base,xnli,before_gradual_bottomup_3_dico,36816,36816,589056,589056,0.5229229927062988,0,0.5229229927062988,0.6842315369261477,0.7011976047904191,0.6927145708582834,0.810379241516966,0.6842315369261477,0.7011976047904191,0.6927145708582834,0.810379241516966
