seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,xlm-roberta-base,xnli,baseline,36816,0,0,0,0.4723295569419861,0,0.4723295569419861,0.7141716566866267,0.7335329341317365,0.7238522954091816,0.8301397205588822,0.7141716566866267,0.7335329341317365,0.7238522954091816,0.8301397205588822
42,xlm-roberta-base,xnli,baseline,36816,0,0,0,0.5473728775978088,0,0.5473728775978088,0.7105788423153693,0.7265469061876247,0.718562874251497,0.8355289421157684,0.7105788423153693,0.7265469061876247,0.718562874251497,0.8355289421157684
66,xlm-roberta-base,xnli,baseline,36816,0,0,0,0.5487746596336365,0,0.5487746596336365,0.6970059880239521,0.7177644710578842,0.7073852295409182,0.8327345309381238,0.6970059880239521,0.7177644710578842,0.7073852295409182,0.8327345309381238
23,xlm-roberta-base,xnli,baseline,36816,0,0,0,0.3981742262840271,0,0.3981742262840271,0.6930139720558882,0.6996007984031936,0.6963073852295409,0.8257485029940119,0.6930139720558882,0.6996007984031936,0.6963073852295409,0.8257485029940119
17,xlm-roberta-base,xnli,baseline,36816,0,0,0,0.44419360160827637,0,0.44419360160827637,0.7139720558882235,0.7281437125748503,0.7210578842315369,0.8295409181636727,0.7139720558882235,0.7281437125748503,0.7210578842315369,0.8295409181636727
