seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_ar_accuracy,eval_bg_accuracy,eval_de_accuracy,eval_el_accuracy,eval_es_accuracy,eval_fr_accuracy,eval_hi_accuracy,eval_ru_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_ar_accuracy,final_eval_bg_accuracy,final_eval_de_accuracy,final_eval_el_accuracy,final_eval_es_accuracy,final_eval_fr_accuracy,final_eval_hi_accuracy,final_eval_ru_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
42,xlm-roberta-base,xnli,before_dico,24544,24544,392704,392704,0.1545820832252502,0.0,0.1545820832252502,0.7001996007984032,0.7516966067864271,0.7439121756487026,0.7383233532934131,0.7694610778443114,0.7628742514970059,0.6816367265469062,0.7391217564870259,0.7007984031936128,0.7037924151696606,0.7273453093812375,0.7187624750499002,0.7281603459747171,0.8207584830339322,0.7001996007984032,0.7516966067864271,0.7439121756487026,0.7383233532934131,0.7694610778443114,0.7628742514970059,0.6816367265469062,0.7391217564870259,0.7007984031936128,0.7037924151696606,0.7273453093812375,0.7187624750499002,0.7281603459747171,0.8207584830339322
42,xlm-roberta-base,xnli,before_dico,24544,24544,392704,392704,,,,0.7001996007984032,0.7516966067864271,0.7439121756487026,0.7383233532934131,0.7694610778443114,0.7628742514970059,0.6816367265469062,0.7391217564870259,0.7007984031936128,0.7037924151696606,0.7273453093812375,0.7187624750499002,0.7281603459747171,0.8207584830339322,0.7001996007984032,0.7516966067864271,0.7439121756487026,0.7383233532934131,0.7694610778443114,0.7628742514970059,0.6816367265469062,0.7391217564870259,0.7007984031936128,0.7037924151696606,0.7273453093812375,0.7187624750499002,0.7281603459747171,0.8207584830339322
66,xlm-roberta-base,xnli,before_dico,24544,24544,392704,392704,,,,0.691816367265469,0.7500998003992015,0.7383233532934131,0.7371257485029941,0.7644710578842315,0.7604790419161677,0.6736526946107785,0.7311377245508982,0.6936127744510978,0.7037924151696606,0.7243512974051897,0.7035928143712575,0.7227045908183632,0.8215568862275449,0.691816367265469,0.7500998003992015,0.7383233532934131,0.7371257485029941,0.7644710578842315,0.7604790419161677,0.6736526946107785,0.7311377245508982,0.6936127744510978,0.7037924151696606,0.7243512974051897,0.7035928143712575,0.7227045908183632,0.8215568862275449
31,xlm-roberta-base,xnli,before_dico,24544,24544,392704,392704,,,,0.6996007984031936,0.7558882235528942,0.7417165668662674,0.7403193612774451,0.7706586826347306,0.7608782435129741,0.6760479041916168,0.7437125748502994,0.6944111776447106,0.7149700598802395,0.7339321357285429,0.7057884231536926,0.7281603459747172,0.8239520958083832,0.6996007984031936,0.7558882235528942,0.7417165668662674,0.7403193612774451,0.7706586826347306,0.7608782435129741,0.6760479041916168,0.7437125748502994,0.6944111776447106,0.7149700598802395,0.7339321357285429,0.7057884231536926,0.7281603459747172,0.8239520958083832
