seed,model,task,method,n_realignment_langs,realignment_langs,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_bg_accuracy,eval_cs_accuracy,eval_de_accuracy,eval_es_accuracy,eval_lv_accuracy,eval_af_accuracy,eval_ar_accuracy,eval_ca_accuracy,eval_da_accuracy,eval_el_accuracy,eval_fa_accuracy,eval_fi_accuracy,eval_fr_accuracy,eval_he_accuracy,eval_hi_accuracy,eval_hu_accuracy,eval_it_accuracy,eval_ja_accuracy,eval_ko_accuracy,eval_lt_accuracy,eval_no_accuracy,eval_pl_accuracy,eval_pt_accuracy,eval_ro_accuracy,eval_ru_accuracy,eval_sk_accuracy,eval_sl_accuracy,eval_sv_accuracy,eval_ta_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_uk_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_bg_accuracy,final_eval_cs_accuracy,final_eval_de_accuracy,final_eval_es_accuracy,final_eval_lv_accuracy,final_eval_af_accuracy,final_eval_ar_accuracy,final_eval_ca_accuracy,final_eval_da_accuracy,final_eval_el_accuracy,final_eval_fa_accuracy,final_eval_fi_accuracy,final_eval_fr_accuracy,final_eval_he_accuracy,final_eval_hi_accuracy,final_eval_hu_accuracy,final_eval_it_accuracy,final_eval_ja_accuracy,final_eval_ko_accuracy,final_eval_lt_accuracy,final_eval_no_accuracy,final_eval_pl_accuracy,final_eval_pt_accuracy,final_eval_ro_accuracy,final_eval_ru_accuracy,final_eval_sk_accuracy,final_eval_sl_accuracy,final_eval_sv_accuracy,final_eval_ta_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_uk_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,bert-base-multilingual-cased,udpos,before_dico,12,"ar,bg,de,el,es,fr,hi,ru,th,tr,vi,zh",1965,24544,0,0,0.054636865854263306,0.16390162706375122,0.054636865854263306,0.8373823454591707,0.8751303470956948,0.8820057238254233,0.8605314639713074,0.8126012736933338,0.883358171882762,0.6489054494643689,0.8915411395677502,0.8917489773520902,0.8009144947416552,0.7398583650579229,0.8744233078430134,0.8707516022528646,0.6718172213417856,0.710951171323737,0.8396018757775864,0.8530571992110454,0.5154583812811661,0.658730838400274,0.8078908554572272,0.9165387439097644,0.851891221543095,0.8408099041059288,0.8547715300747274,0.8490913879378457,0.8672546012269938,0.8533882653786049,0.9183128111082002,0.5981693363844394,0.6471062172686988,0.7107615509635478,0.852821170435999,0.580008364700962,0.6918081918081919,0.792923338289623,0.9678738547442098,0.8373823454591707,0.8751303470956948,0.8820057238254233,0.8605314639713074,0.8126012736933338,0.883358171882762,0.6489054494643689,0.8915411395677502,0.8917489773520902,0.8009144947416552,0.7398583650579229,0.8744233078430134,0.8707516022528646,0.6718172213417856,0.710951171323737,0.8396018757775864,0.8530571992110454,0.5154583812811661,0.658730838400274,0.8078908554572272,0.9165387439097644,0.851891221543095,0.8408099041059288,0.8547715300747274,0.8490913879378457,0.8672546012269938,0.8533882653786049,0.9183128111082002,0.5981693363844394,0.6471062172686988,0.7107615509635478,0.852821170435999,0.580008364700962,0.6918081918081919,0.792923338289623,0.9678738547442098
