seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_bg_accuracy,eval_cs_accuracy,eval_de_accuracy,eval_es_accuracy,eval_lv_accuracy,eval_af_accuracy,eval_ar_accuracy,eval_ca_accuracy,eval_da_accuracy,eval_el_accuracy,eval_fa_accuracy,eval_fi_accuracy,eval_fr_accuracy,eval_he_accuracy,eval_hi_accuracy,eval_hu_accuracy,eval_it_accuracy,eval_ja_accuracy,eval_ko_accuracy,eval_lt_accuracy,eval_no_accuracy,eval_pl_accuracy,eval_pt_accuracy,eval_ro_accuracy,eval_ru_accuracy,eval_sk_accuracy,eval_sl_accuracy,eval_sv_accuracy,eval_ta_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_uk_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_bg_accuracy,final_eval_cs_accuracy,final_eval_de_accuracy,final_eval_es_accuracy,final_eval_lv_accuracy,final_eval_af_accuracy,final_eval_ar_accuracy,final_eval_ca_accuracy,final_eval_da_accuracy,final_eval_el_accuracy,final_eval_fa_accuracy,final_eval_fi_accuracy,final_eval_fr_accuracy,final_eval_he_accuracy,final_eval_hi_accuracy,final_eval_hu_accuracy,final_eval_it_accuracy,final_eval_ja_accuracy,final_eval_ko_accuracy,final_eval_lt_accuracy,final_eval_no_accuracy,final_eval_pl_accuracy,final_eval_pt_accuracy,final_eval_ro_accuracy,final_eval_ru_accuracy,final_eval_sk_accuracy,final_eval_sl_accuracy,final_eval_sv_accuracy,final_eval_ta_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_uk_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
31,xlm-roberta-base,udpos,before_realign_only_0_1_dico,1970,1970,17674,31514,0.11601434648036957,0,0.11601434648036957,0.8876876112948359,0.8698546938027136,0.8983424755544955,0.8704760352135638,0.8652295168463104,0.8890213611525087,0.6819934091898278,0.892052603457488,0.9041205227975656,0.8498580975922365,0.7561095419378607,0.8843455729002085,0.8786172072247038,0.6622415956673932,0.7219587919841942,0.8526174753564935,0.8683998207082027,0.5829369341721651,0.6637835060375097,0.8670722713864307,0.9219782420076086,0.852815258791225,0.8393207054212932,0.8659642244547905,0.8684464740493545,0.8586656441717792,0.8619023939759892,0.9175268535499083,0.6541456710948237,0.6896335453812382,0.7275365683770606,0.8627062321459803,0.6475115014638226,0.7313743444601681,0.8131249030476984,0.9678345326569935,0.8876876112948359,0.8698546938027136,0.8983424755544955,0.8704760352135638,0.8652295168463104,0.8890213611525087,0.6819934091898278,0.892052603457488,0.9041205227975656,0.8498580975922365,0.7561095419378607,0.8843455729002085,0.8786172072247038,0.6622415956673932,0.7219587919841942,0.8526174753564935,0.8683998207082027,0.5829369341721651,0.6637835060375097,0.8670722713864307,0.9219782420076086,0.852815258791225,0.8393207054212932,0.8659642244547905,0.8684464740493545,0.8586656441717792,0.8619023939759892,0.9175268535499083,0.6541456710948237,0.6896335453812382,0.7275365683770606,0.8627062321459803,0.6475115014638226,0.7313743444601681,0.8131249030476984,0.9678345326569935
42,xlm-roberta-base,udpos,before_realign_only_0_1_dico,1970,1970,17674,31514,0.09119398146867752,0,0.09119398146867752,0.8951920630882727,0.8743410799413275,0.899356069639876,0.872513857189436,0.8608954548880682,0.8842523596621957,0.6817136106447802,0.8861235112635516,0.9027237354085603,0.8604778906893711,0.7642146629006509,0.8837767806357834,0.8777432511167217,0.6655438874578958,0.7193903471634209,0.8533830988611351,0.869385925593904,0.5861592757403713,0.6642973366446862,0.8654129793510325,0.9203430554628579,0.856151643095456,0.8425271658452586,0.8730703259005146,0.8752085711776587,0.8664110429447853,0.8652411735454998,0.9184176054493057,0.6445258818140174,0.6878863901084132,0.734966333875087,0.8684778172914359,0.6455876202425763,0.7091484225422459,0.8139664772698868,0.9678345326569935,0.8951920630882727,0.8743410799413275,0.899356069639876,0.872513857189436,0.8608954548880682,0.8842523596621957,0.6817136106447802,0.8861235112635516,0.9027237354085603,0.8604778906893711,0.7642146629006509,0.8837767806357834,0.8777432511167217,0.6655438874578958,0.7193903471634209,0.8533830988611351,0.869385925593904,0.5861592757403713,0.6642973366446862,0.8654129793510325,0.9203430554628579,0.856151643095456,0.8425271658452586,0.8730703259005146,0.8752085711776587,0.8664110429447853,0.8652411735454998,0.9184176054493057,0.6445258818140174,0.6878863901084132,0.734966333875087,0.8684778172914359,0.6455876202425763,0.7091484225422459,0.8139664772698868,0.9678345326569935
66,xlm-roberta-base,udpos,before_realign_only_0_1_dico,1970,1970,17674,31514,0.08308647572994232,0,0.08308647572994232,0.8881327906385144,0.8666746883021635,0.9000119246362986,0.8638734920117379,0.8581065802366775,0.8858420268256334,0.6602623888578002,0.8919836605250004,0.9010276364361968,0.8505904971161768,0.7450161693069712,0.8822600012639829,0.8784229947562634,0.6633643748761641,0.7293818797629128,0.8512776342233707,0.862662483191394,0.5932944606413995,0.6563329622334504,0.8644911504424779,0.9186411266101582,0.844400484218607,0.8408942461849059,0.8603896103896104,0.8734521823131641,0.8566717791411043,0.8574980464587625,0.9179460309143306,0.6564360971140633,0.6915598960666607,0.7295100998374738,0.8606657727511222,0.6499372647427855,0.7204694913843337,0.8109259389532845,0.9673626676103968,0.8881327906385144,0.8666746883021635,0.9000119246362986,0.8638734920117379,0.8581065802366775,0.8858420268256334,0.6602623888578002,0.8919836605250004,0.9010276364361968,0.8505904971161768,0.7450161693069712,0.8822600012639829,0.8784229947562634,0.6633643748761641,0.7293818797629128,0.8512776342233707,0.862662483191394,0.5932944606413995,0.6563329622334504,0.8644911504424779,0.9186411266101582,0.844400484218607,0.8408942461849059,0.8603896103896104,0.8734521823131641,0.8566717791411043,0.8574980464587625,0.9179460309143306,0.6564360971140633,0.6915598960666607,0.7295100998374738,0.8606657727511222,0.6499372647427855,0.7204694913843337,0.8109259389532845,0.9673626676103968
23,xlm-roberta-base,udpos,before_realign_only_0_1_dico,1970,1970,17674,31514,0.12667813897132874,0,0.12667813897132874,0.8906130755532943,0.870267235056839,0.9018006200810875,0.8682751874796217,0.857805080274365,0.8839542970690512,0.6738170739289934,0.8918113031937813,0.9009278659084107,0.851963746223565,0.7492734045601539,0.8823232004044745,0.8739561079821324,0.6580807080113599,0.7247812588202088,0.8508948224710499,0.8669654863290005,0.5876170016878932,0.6614712683052154,0.8643067846607669,0.9218781285456851,0.8503055891818477,0.8434475387447301,0.8693334966919872,0.8716957934486695,0.8620398773006135,0.8628258861973432,0.9189939743253864,0.6491067338524965,0.6849744646537048,0.7285813791502206,0.8661458636973124,0.647176913425345,0.7123949055190211,0.811759002139283,0.9682277535291574,0.8906130755532943,0.870267235056839,0.9018006200810875,0.8682751874796217,0.857805080274365,0.8839542970690512,0.6738170739289934,0.8918113031937813,0.9009278659084107,0.851963746223565,0.7492734045601539,0.8823232004044745,0.8739561079821324,0.6580807080113599,0.7247812588202088,0.8508948224710499,0.8669654863290005,0.5876170016878932,0.6614712683052154,0.8643067846607669,0.9218781285456851,0.8503055891818477,0.8434475387447301,0.8693334966919872,0.8716957934486695,0.8620398773006135,0.8628258861973432,0.9189939743253864,0.6491067338524965,0.6849744646537048,0.7285813791502206,0.8661458636973124,0.647176913425345,0.7123949055190211,0.811759002139283,0.9682277535291574
17,xlm-roberta-base,udpos,before_realign_only_0_1_dico,1970,1970,17674,31514,0.05735171586275101,0,0.05735171586275101,0.8902950903078097,0.8721523193986065,0.8964941569282137,0.8684382132376915,0.8565990804251149,0.8866368604073522,0.6789778026487595,0.8963270652717213,0.9015264890751272,0.8505904971161768,0.7466535674812722,0.8785312519749732,0.8749271703243349,0.6752526253219735,0.7400790290714084,0.844195616805436,0.8648139847601972,0.6054933251496087,0.6516228483343325,0.8640302359882006,0.9196756323833678,0.8534057692875491,0.8413098984620866,0.8701298701298701,0.8679195573900061,0.8684049079754601,0.8624706968814378,0.918103222425989,0.6532295006871278,0.6851984589194516,0.7271302530763872,0.8607823704308284,0.6404015056461732,0.7244651627403647,0.8128312951901296,0.9687782627501867,0.8902950903078097,0.8721523193986065,0.8964941569282137,0.8684382132376915,0.8565990804251149,0.8866368604073522,0.6789778026487595,0.8963270652717213,0.9015264890751272,0.8505904971161768,0.7466535674812722,0.8785312519749732,0.8749271703243349,0.6752526253219735,0.7400790290714084,0.844195616805436,0.8648139847601972,0.6054933251496087,0.6516228483343325,0.8640302359882006,0.9196756323833678,0.8534057692875491,0.8413098984620866,0.8701298701298701,0.8679195573900061,0.8684049079754601,0.8624706968814378,0.918103222425989,0.6532295006871278,0.6851984589194516,0.7271302530763872,0.8607823704308284,0.6404015056461732,0.7244651627403647,0.8128312951901296,0.9687782627501867
31,xlm-roberta-base,udpos,before_realign_only_1_2_dico,1970,1970,17674,31514,0.11971371620893478,0,0.11971371620893478,0.888450775883999,0.8701068023469014,0.8969115191986644,0.8677045973263776,0.8625913921760759,0.8879284649776453,0.6821799415531928,0.8925007325186577,0.901227177491769,0.8499496475327291,0.7577878750665193,0.8842823737597169,0.8776461448825015,0.668317812561918,0.7224950606830369,0.8498420901521677,0.8671447781264007,0.5738836888138714,0.6628414832576861,0.8657817109144543,0.9215777881599145,0.8544686881809325,0.8405676622528353,0.8652903700073511,0.8687099323790287,0.8607361963190184,0.8620444697023514,0.9166884988210636,0.6426935409986257,0.6909327121225697,0.726549802646854,0.8619483472278902,0.6487662066081138,0.7293765087821527,0.8123507292186173,0.9668121583893673,0.888450775883999,0.8701068023469014,0.8969115191986644,0.8677045973263776,0.8625913921760759,0.8879284649776453,0.6821799415531928,0.8925007325186577,0.901227177491769,0.8499496475327291,0.7577878750665193,0.8842823737597169,0.8776461448825015,0.668317812561918,0.7224950606830369,0.8498420901521677,0.8671447781264007,0.5738836888138714,0.6628414832576861,0.8657817109144543,0.9215777881599145,0.8544686881809325,0.8405676622528353,0.8652903700073511,0.8687099323790287,0.8607361963190184,0.8620444697023514,0.9166884988210636,0.6426935409986257,0.6909327121225697,0.726549802646854,0.8619483472278902,0.6487662066081138,0.7293765087821527,0.8123507292186173,0.9668121583893673
42,xlm-roberta-base,udpos,before_realign_only_1_2_dico,1970,1970,17674,31514,0.09832517802715302,0,0.09832517802715302,0.8937929280081405,0.8733326457645765,0.8987598378249463,0.8713726768829475,0.859048767618904,0.8865375062096373,0.6769570353789716,0.8878643203088643,0.9028235059363464,0.8586468918795203,0.7654017765770191,0.880996018454149,0.8782287822878229,0.661977412324153,0.7210273779283093,0.8532873959230548,0.8672344240251009,0.5868497775049869,0.6630127601267449,0.8634771386430679,0.92087699392645,0.8555906581239482,0.8421115135680779,0.8725189904435188,0.8730130850970405,0.8653374233128834,0.8668750443986645,0.9182080167670946,0.6449839670178653,0.6858704417166921,0.7342117483166938,0.8659709671777531,0.6462567963195316,0.7143927411970366,0.8134366872644267,0.9678738547442098,0.8937929280081405,0.8733326457645765,0.8987598378249463,0.8713726768829475,0.859048767618904,0.8865375062096373,0.6769570353789716,0.8878643203088643,0.9028235059363464,0.8586468918795203,0.7654017765770191,0.880996018454149,0.8782287822878229,0.661977412324153,0.7210273779283093,0.8532873959230548,0.8672344240251009,0.5868497775049869,0.6630127601267449,0.8634771386430679,0.92087699392645,0.8555906581239482,0.8421115135680779,0.8725189904435188,0.8730130850970405,0.8653374233128834,0.8668750443986645,0.9182080167670946,0.6449839670178653,0.6858704417166921,0.7342117483166938,0.8659709671777531,0.6462567963195316,0.7143927411970366,0.8134366872644267,0.9678738547442098
66,xlm-roberta-base,udpos,before_realign_only_1_2_dico,1970,1970,17674,31514,0.0846971794962883,0,0.0846971794962883,0.8887051640803867,0.8665600935093509,0.8989387073694253,0.8646071079230518,0.8578427677696541,0.8854446100347739,0.6584592426786048,0.8918630103931471,0.900229472213908,0.8526961457475053,0.7450571042613288,0.8824495986854579,0.8780345698193824,0.6641569249058847,0.7271239062941011,0.8510862283472103,0.8636485880770954,0.6003529231241369,0.6539350860666266,0.8654129793510325,0.9194086631515718,0.8444890607930556,0.8405676622528353,0.8603896103896104,0.8735400017563889,0.8573619631901841,0.8564324785110464,0.9185223997904113,0.6591846083371508,0.6910223098288684,0.728465289064314,0.8596746924736198,0.6509410288582184,0.7212186797635894,0.8111124317297917,0.9666941921277181,0.8887051640803867,0.8665600935093509,0.8989387073694253,0.8646071079230518,0.8578427677696541,0.8854446100347739,0.6584592426786048,0.8918630103931471,0.900229472213908,0.8526961457475053,0.7450571042613288,0.8824495986854579,0.8780345698193824,0.6641569249058847,0.7271239062941011,0.8510862283472103,0.8636485880770954,0.6003529231241369,0.6539350860666266,0.8654129793510325,0.9194086631515718,0.8444890607930556,0.8405676622528353,0.8603896103896104,0.8735400017563889,0.8573619631901841,0.8564324785110464,0.9185223997904113,0.6591846083371508,0.6910223098288684,0.728465289064314,0.8596746924736198,0.6509410288582184,0.7212186797635894,0.8111124317297917,0.9666941921277181
23,xlm-roberta-base,udpos,before_realign_only_1_2_dico,1970,1970,17674,31514,0.128029465675354,0,0.128029465675354,0.8909946578478759,0.8713100476714338,0.9007870259957071,0.86957939354418,0.8556568930428884,0.88474913065077,0.6676304172107194,0.8926041469173891,0.9006285543250524,0.8550764442003113,0.7518932416390356,0.8798584339252986,0.8763837638376384,0.6611848622944323,0.7240474174428451,0.8501291989664083,0.8667861945316002,0.5779499769832745,0.6599297764836859,0.8648598820058997,0.9205099112327304,0.8529924119401222,0.8444569799893118,0.8700073511394266,0.8715201545622201,0.8629601226993865,0.8643176813241458,0.9183652082787529,0.6559780119102153,0.6861392348355883,0.727942883677734,0.8645717950212791,0.6472605604349645,0.7146424706567884,0.8118736540358563,0.9687782627501867,0.8909946578478759,0.8713100476714338,0.9007870259957071,0.86957939354418,0.8556568930428884,0.88474913065077,0.6676304172107194,0.8926041469173891,0.9006285543250524,0.8550764442003113,0.7518932416390356,0.8798584339252986,0.8763837638376384,0.6611848622944323,0.7240474174428451,0.8501291989664083,0.8667861945316002,0.5779499769832745,0.6599297764836859,0.8648598820058997,0.9205099112327304,0.8529924119401222,0.8444569799893118,0.8700073511394266,0.8715201545622201,0.8629601226993865,0.8643176813241458,0.9183652082787529,0.6559780119102153,0.6861392348355883,0.727942883677734,0.8645717950212791,0.6472605604349645,0.7146424706567884,0.8118736540358563,0.9687782627501867
17,xlm-roberta-base,udpos,before_realign_only_1_2_dico,1970,1970,17674,31514,0.053940944373607635,0,0.053940944373607635,0.8930297634189773,0.8746447561422809,0.8971500119246363,0.8704760352135638,0.8581442677319665,0.8865375062096373,0.68096748119132,0.8958099932780641,0.9027237354085603,0.8574567426531172,0.7550452331245651,0.8818808064210327,0.8762866576034182,0.6832441714549897,0.7354219587919842,0.8457268638147191,0.8658000896458987,0.59828141783029,0.6542776398047444,0.865320796460177,0.9199426016151638,0.8563287962443532,0.8428834392256992,0.8704974271012007,0.8695881268112761,0.8708588957055214,0.8641756055977836,0.9189415771548336,0.6546037562986715,0.6912463040946152,0.7319479916415138,0.8655045764589284,0.6454203262233376,0.7223840839090985,0.8147808657707629,0.9689355510990524,0.8930297634189773,0.8746447561422809,0.8971500119246363,0.8704760352135638,0.8581442677319665,0.8865375062096373,0.68096748119132,0.8958099932780641,0.9027237354085603,0.8574567426531172,0.7550452331245651,0.8818808064210327,0.8762866576034182,0.6832441714549897,0.7354219587919842,0.8457268638147191,0.8658000896458987,0.59828141783029,0.6542776398047444,0.865320796460177,0.9199426016151638,0.8563287962443532,0.8428834392256992,0.8704974271012007,0.8695881268112761,0.8708588957055214,0.8641756055977836,0.9189415771548336,0.6546037562986715,0.6912463040946152,0.7319479916415138,0.8655045764589284,0.6454203262233376,0.7223840839090985,0.8147808657707629,0.9689355510990524
