method,afri_only,afri_only,least_family_en_20,least_family_en_20,least_family_en_5,least_family_en_5,least_same_script_10,least_same_script_10,least_same_script_20,least_same_script_20,least_same_script_5,least_same_script_5,least_uriel_10,least_uriel_10,least_uriel_20,least_uriel_20,least_uriel_40,least_uriel_40,least_uriel_5,least_uriel_5,least_uriel_en_10,least_uriel_en_10,least_uriel_en_20,least_uriel_en_20,least_uriel_en_40,least_uriel_en_40,least_uriel_en_5,least_uriel_en_5,most_distinct_script_10,most_distinct_script_10,most_distinct_script_18,most_distinct_script_18,most_distinct_script_5,most_distinct_script_5,most_family_en_10,most_family_en_10,most_family_en_20,most_family_en_20,most_family_en_25,most_family_en_25,most_family_en_5,most_family_en_5,most_same_script_10,most_same_script_10,most_same_script_20,most_same_script_20,most_same_script_41,most_same_script_41,most_same_script_5,most_same_script_5,most_uriel_10,most_uriel_10,most_uriel_20,most_uriel_20,most_uriel_40,most_uriel_40,most_uriel_en_10,most_uriel_en_10,most_uriel_en_20,most_uriel_en_20,most_uriel_en_40,most_uriel_en_40,most_uriel_en_5,most_uriel_en_5,random_langs_with_seed_10,random_langs_with_seed_10,random_langs_with_seed_20,random_langs_with_seed_20,random_langs_with_seed_40,random_langs_with_seed_40,random_langs_with_seed_5,random_langs_with_seed_5,xt_afri,xt_afri,xt_only,xt_only
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af,0.8564331843020367,0.00462077136780269,0.8939559529723464,0.006709412830576996,0.8876304023845009,0.0033294776115481263,0.8840205332008612,0.004479027108346919,0.8826295744328531,0.00752035368188728,0.8755091902632887,0.008727914253112777,0.8734889882430865,0.0052913300923841085,0.875840370922338,0.004657299773140416,0.875840370922338,0.004657299773140416,0.8743831760225204,0.003818787297340485,0.8779268090743502,0.006553110455681598,0.8828945189600926,0.0007323511968040044,0.8816691505216095,0.001401563435634947,0.8640834575260805,0.0008830794254660077,0.8788872329855937,0.005316145940058284,0.8744494121543301,0.009540245086144842,0.881437324060275,0.006895162233162036,0.8750786554065243,0.002486502976611551,0.8715350223546944,0.012815921294494239,0.8669647292598112,0.004166958167016514,0.8669978473257162,0.00450977593924642,0.8775293922834907,0.013903317490074863,0.8790859413810234,0.00719134989734624,0.8775293922834907,0.0063464964635144405,0.8580228514654745,0.012832086011402098,0.879317767842358,0.004787937787016341,0.875840370922338,0.004657299773140416,0.875840370922338,0.004657299773140416,0.8850471932439147,0.0026455095788761366,0.8798476568968372,0.006462097635592947,0.88474913065077,0.006215000168120622,0.8600761715515813,0.004116110633909232,0.8755091902632887,0.006110888947712516,0.8839211790031462,0.014326425154941251,0.8802450736876967,0.003338852965359457,0.8620963735717834,0.01935418751421447,0.8747474747474747,0.007384586101938649,0.8915052160953799,0.001987083954297031
ar,0.6464102006810114,0.0018588106022310175,0.6617909150184743,0.0019018536320219897,0.6505904513511555,0.005588081501024821,0.6523147141925668,0.004678352885411051,0.6560023183365935,0.00203252525450917,0.6436571759762371,0.00494558427034033,0.6566833297109324,0.004658621664204747,0.6506194305585742,0.007889349718517636,0.6506194305585742,0.007889349718517636,0.659914511338115,0.009798368859055863,0.6533217416503659,0.00926263996076714,0.6542418314859089,0.0053318591643472055,0.6542200970803448,0.010497657888885306,0.6683836847062232,0.016423638235238576,0.6371440991088894,0.012430027963784722,0.645214808374991,0.01099667136013879,0.6467796855755995,0.00837156525703624,0.648982105339419,0.006794299401263258,0.643483300731725,0.004881362334060331,0.6456132724769977,0.014023818173951135,0.6499818879953634,0.010472879180451398,0.6584293269579077,0.011728935933214736,0.6546620299934797,0.0067774763175154915,0.6547127436064624,0.012246181976692593,0.646591320727378,0.01681976671624166,0.648214156342824,0.0025243118733042544,0.6506194305585742,0.007889349718517636,0.6506194305585742,0.007889349718517636,0.6392233572411795,0.012252506481721423,0.6454611316380497,0.00206697891653459,0.6515974788089546,0.01678048130880106,0.6493660798377164,0.004233488046131495,0.6569948561906832,0.008089530957655489,0.6597333912917481,0.005207027139894052,0.6579004564225168,0.0045382771175442775,0.6484387452003187,0.0183055098189163,0.6584075925523437,0.006614273969645357,0.6427733101499674,0.008518029374025111
avg,0.4910396211938744,0.0014050762278302554,0.5046994557521122,0.00143408469793326,0.500212225320518,0.006624445763596574,0.5056701428710013,0.0023572816442352508,0.5008362988962246,0.0009111414218327558,0.5073591740592853,0.005757898873499489,0.4998261514330055,0.0009473826495881089,0.5055900534776476,0.0017020510000521464,0.5055900534776476,0.0017020510000521464,0.519586891507168,0.013021783720826052,0.5009620801210611,0.005700422005552533,0.5055041858665955,0.0045325930921724785,0.5063526764096892,0.0019878593763967985,0.4968000075940111,0.004973279703067781,0.5118941803970862,0.002514942993449214,0.5113708290141423,0.0035614508286674197,0.5166822915290404,0.004489897854565669,0.49885888268802914,0.002683292012046114,0.5011257174357567,0.0009194636375629812,0.5015683592939861,0.0016572391312652452,0.49410203347558773,0.0017452133892397845,0.4978980209474284,0.003031114335685414,0.5033668619716964,0.0014244933230793124,0.504058250991557,0.001614915113886345,0.49504952780339245,0.0029135880074468786,0.49755983844953056,0.0011501476029716342,0.5055900534776476,0.0017020510000521464,0.5055900534776476,0.0017020510000521464,0.49682542308388394,0.001077080377351304,0.49990045767454844,0.0017178811511200883,0.503779117769417,0.002966466270755732,0.49292976707321995,0.0006703459362310645,0.49851354914854507,0.00048547168724006234,0.49970303338134486,0.0044667979481002006,0.5033140124436956,0.004878087875470545,0.4942876594416988,0.0009348844280523491,0.505444322639434,0.004465818374679042,0.5097040195401825,0.0030814698352987697
bam,0.030247570877146246,0.0028705918842259646,0.0373352855051244,0.0016717498585226147,0.037534939438306866,0.007259585888298685,0.040108256799325566,0.011440310390225047,0.02174009494653707,0.00016748379331979954,0.05261990327876123,0.008198876633260237,0.03491725453658097,0.0052005211801229015,0.03008119259949413,0.002224247965801729,0.03008119259949413,0.002224247965801729,0.07489240871378497,0.013584675145329288,0.03303163405652417,0.0033516586402749775,0.04851590576334347,0.00516405583244148,0.03602644305426147,0.00139968867778939,0.0368916100980522,0.0062665519287493565,0.04387949775943917,0.003038366803919522,0.040618483517458566,0.004785374015606573,0.04933670526642703,0.004192908654805219,0.038888149429877034,0.009010352814444336,0.027818448023425996,0.0007011615701352864,0.0325435911087448,0.0036384764895079744,0.0435245574337814,0.0037793879580728406,0.033586228315364404,0.01055595545763134,0.024668352633213497,0.0069590950790896075,0.0336527796264253,0.008678845538871006,0.0397533164736678,0.01044375060298807,0.04057411597675137,0.0068858366002913654,0.03008119259949413,0.002224247965801729,0.03008119259949413,0.002224247965801729,0.04052974843604413,0.002501656612433401,0.03192244553884377,0.004037385259472851,0.027352588846000236,0.0036940474075277305,0.03172279160566124,0.0017972961622546731,0.0338524335596077,0.003974363465381908,0.0342073738852655,0.007382997405334949,0.030835440791516868,0.010013779492661022,0.037446204356892464,0.00845236584821975,0.03771240960113577,0.005960090094151283,0.03345312569324277,0.0059025923179393865
bbj,0.04428111744917357,0.006273236981162949,0.038467163960801465,0.003452123959377768,0.048961532836039164,0.027487713745297238,0.04373263127102523,0.03701600433529441,0.0357978645604797,0.005374418254347506,0.05612841889717707,0.016368552819211252,0.020732777534006135,0.0017654099319253105,0.03477402369460287,0.012479959014455609,0.03477402369460287,0.012479959014455609,0.0988737750475354,0.037676861948511324,0.020184291355857798,0.0076529056062263545,0.035834430305689606,0.004229156848508424,0.040332016966505735,0.0021783488384681284,0.021390960947784064,0.010048530245199541,0.038284335234752,0.006655467885966448,0.03843059821559157,0.009168309192109722,0.030971186192774534,0.008125250868031345,0.031154014918823997,0.011590072319186196,0.0320315928038613,0.0011557320922392182,0.03181219833260197,0.003795270709084299,0.03236068451075027,0.0020107835432013614,0.04398859148749446,0.00973713595130714,0.027314611671785834,0.005375164545853449,0.037991809273072934,0.008708560398157194,0.0491809273072985,0.012708950655441809,0.03214129003949096,0.008691039981473104,0.03477402369460287,0.012479959014455609,0.03477402369460287,0.012479959014455609,0.0510457803130027,0.010800768503055662,0.041026766125493566,0.011589034014833003,0.0398932280239871,0.003561924027153948,0.037516454585344396,0.006140106173390296,0.03791867778265317,0.011016428291736496,0.03448149773292377,0.00980691650476573,0.035688167324850036,0.0041166923538092795,0.052654673102237766,0.029707299553439193,0.039381307591048666,0.009301006016336788,0.0378089805470235,0.010718005630614771
bg,0.8717524548790058,0.005546853130217874,0.8902250217386695,0.0004330889664410178,0.8826111853407138,0.003117643316154554,0.8868952938431848,0.004744820747574369,0.8842866535174227,0.0015641147858999544,0.8825475599669148,0.0014962112383158379,0.8892282242158173,0.006456329747113539,0.8861742062734619,0.0018970607006268275,0.8861742062734619,0.0018970607006268275,0.8758456872600794,0.0031776612067046803,0.8897796441220759,0.005189402397489637,0.8889313058047549,0.0022515952147944373,0.8857500371148014,0.005639496061273738,0.8765455663718691,0.002251595214794464,0.8824839345931158,0.0018407426533676757,0.8869801276749167,0.001222755428762854,0.8811265932854022,0.0016717054907797165,0.8858772878623995,0.006382336482404039,0.8859197047782655,0.004824213294462598,0.8831413967890395,0.0027838070324242557,0.8796844181459567,0.0015283339249811186,0.8803630887998134,0.0029228456133063964,0.8821445992661873,0.003353083357548635,0.8835019405739009,0.003018687068594864,0.887255837628046,0.0032116636671435696,0.8858984963203325,0.003687162234250338,0.8861742062734619,0.0018970607006268275,0.8861742062734619,0.0018970607006268275,0.8845623634705521,0.004519790593402559,0.8821233908082543,0.0012440889377584325,0.8822294330979195,0.0021660678921611963,0.8757608534283472,0.003784149974285332,0.8790481644079658,0.0021548252493320524,0.8833958982842357,0.006378212330123606,0.8848804903395474,0.0021729097604026464,0.8789209136603677,0.004113074087648802,0.8849441157133464,0.0064013365999679465,0.886343873936926,0.0023647192831144767
de,0.875558291389375,0.00558769168297624,0.8850611936805536,0.0036502087289328094,0.8882387163335871,0.0027342810940291576,0.8856479146683544,0.0016190006622986543,0.8792112887755001,0.003918573474344656,0.8850859150704888,0.002288278587095018,0.8780551517728532,0.005894834134836211,0.882221530023304,0.003919813433086893,0.882221530023304,0.003919813433086893,0.8800114377630769,0.0045876934320262025,0.8845197952409677,0.0030362469877592605,0.8841440301139492,0.004114980865489584,0.8806270003724689,0.0006035783591145688,0.8816282166648538,0.00534325970252152,0.8870339605974006,0.0017239378154673278,0.8822553159228824,0.005181562245931743,0.8800666488672659,0.008333362738014011,0.879046479509264,0.0007287794193636849,0.8836191126009868,0.0049597054050754975,0.8821630227337902,0.005589591547624672,0.8829162010804895,0.0007562698392285015,0.8823789228725595,0.005014027101636318,0.879096746335466,0.0026978867876926173,0.883301030717151,0.003308990441232775,0.8811716949973795,0.002056663642364056,0.882758808231234,0.0033390142785732027,0.882221530023304,0.003919813433086893,0.882221530023304,0.003919813433086893,0.8802034405582418,0.003699070368314997,0.8817238060392708,0.0042152951767189155,0.8827035971270449,0.0044804253073910255,0.8803122146739578,0.0024612826548214913,0.8776233514953145,0.006285646299370928,0.8806896278936387,0.006571838256053685,0.8816603544717698,0.003970634903037442,0.8819224012050854,0.003726929984977416,0.880289965423016,0.005799871132455564,0.8791865673855647,0.0032743329318467335
el,0.8381145561672945,0.01213622418961787,0.855243246723977,0.007472082770722803,0.8662867445828907,0.005528761123662022,0.8621977526642842,0.010105739998487474,0.8472262468205672,0.008281086160035598,0.8557261985253871,0.0074882970742831435,0.8465179175118323,0.0026469988614014318,0.8517981905405841,0.004099499415279823,0.8517981905405841,0.004099499415279823,0.8587848932676518,0.0027540959005859624,0.8613606362085063,0.005281941501047149,0.8600727647380791,0.009649533301636669,0.8557261985253871,0.003658127444498646,0.8610386683408996,0.012328174456208207,0.8531504555845326,0.005607512028187025,0.8557261985253871,0.01137362600500047,0.853729997746225,0.008786183964850305,0.8528284877169258,0.004373670104504168,0.8594610257896261,0.00861280595439428,0.8524743230625583,0.009307489083437164,0.8526675037831225,0.0022700447196718813,0.8545671142020027,0.005787635496481575,0.8513152387391738,0.005891484137384848,0.8584951221868057,0.011042183626151817,0.8456486042692939,0.003934204936620589,0.8574648250104641,0.011175021861540327,0.8517981905405841,0.004099499415279823,0.8517981905405841,0.004099499415279823,0.8510576644450883,0.004935568933078715,0.8512186483788918,0.01149438815338378,0.8479989697028237,0.014773694794442864,0.8445861103061915,0.006608503229246521,0.8533114395183361,0.011076490177242113,0.8532470459448147,0.009591832927713323,0.847773592195499,0.011745959712979996,0.8559837728194726,0.004797537308292316,0.8511220580186097,0.01063210831516243,0.8586561061206092,0.002483956537169374
