method,afri_only,afri_only,least_family_en_20,least_family_en_20,least_family_en_5,least_family_en_5,least_same_script_10,least_same_script_10,least_same_script_20,least_same_script_20,least_same_script_5,least_same_script_5,least_uriel_10,least_uriel_10,least_uriel_20,least_uriel_20,least_uriel_40,least_uriel_40,least_uriel_5,least_uriel_5,least_uriel_en_10,least_uriel_en_10,least_uriel_en_20,least_uriel_en_20,least_uriel_en_40,least_uriel_en_40,least_uriel_en_5,least_uriel_en_5,most_distinct_script_10,most_distinct_script_10,most_distinct_script_18,most_distinct_script_18,most_distinct_script_5,most_distinct_script_5,most_family_en_10,most_family_en_10,most_family_en_20,most_family_en_20,most_family_en_25,most_family_en_25,most_family_en_5,most_family_en_5,most_same_script_10,most_same_script_10,most_same_script_20,most_same_script_20,most_same_script_41,most_same_script_41,most_same_script_5,most_same_script_5,most_uriel_10,most_uriel_10,most_uriel_20,most_uriel_20,most_uriel_40,most_uriel_40,most_uriel_5,most_uriel_5,most_uriel_en_10,most_uriel_en_10,most_uriel_en_20,most_uriel_en_20,most_uriel_en_40,most_uriel_en_40,most_uriel_en_5,most_uriel_en_5,random_langs_with_seed_10,random_langs_with_seed_10,random_langs_with_seed_20,random_langs_with_seed_20,random_langs_with_seed_40,random_langs_with_seed_40,random_langs_with_seed_5,random_langs_with_seed_5,xt_afri,xt_afri,xt_only,xt_only
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af,0.9222489513940291,0.002255639588357571,0.9226730199851961,0.003815892947281592,0.9208919319022946,0.004642827272499831,0.9219096965210956,0.0025180599404083853,0.9181162102146558,0.0030114175915949264,0.9208225388601037,0.0029899016713649546,0.9217709104367136,0.004341406454566989,0.922210399703923,0.002611927505491182,0.922210399703923,0.002611927505491182,0.9211463730569949,0.0036500124532891877,0.9246622871946707,0.001846428760499189,0.9244386873920553,0.00286725068896524,0.9227886750555144,0.004110470797730125,0.9226267579570688,0.00273154979835286,0.9215164692820133,0.003181334427637675,0.9196428571428572,0.003941785418974983,0.9230662472242783,0.0025624319807782893,0.9192033678756477,0.0006558774462786252,0.9227424130273871,0.0021527175384425303,0.9216089933382678,0.0025866776397841275,0.9137444485566247,0.0036414025368352023,0.9188332716506292,0.0036225462342800636,0.9186713545521836,0.002497578317422661,0.9180236861584011,0.003045339510568002,0.9176767209474463,0.0020120880136164374,0.9210075869726129,0.0014241392986249083,0.922210399703923,0.002611927505491182,0.922210399703923,0.002611927505491182,0.9161038119911177,0.0034291159495936484,0.9223260547742412,0.0037625185532476416,0.9226036269430052,0.001601673102960563,0.920938193930422,0.0029302530758905914,0.9190183197631384,0.002561178855600728,0.9221641376757957,0.002266839378238398,0.9202211324944486,0.007819377636097143,0.92200222057735,0.002760257936746266,0.9190645817912657,0.003538062325129264,0.9192727609178387,0.0038405843043148495,0.9215858623242044,0.0033158398080688476
af_f1,0.7642780284029691,0.005109587129711366,0.768957942457888,0.009800246010538966,0.764793743567102,0.010230136302342947,0.7684034499989294,0.006020881592453729,0.7549522972122444,0.008915070202128414,0.7658418420869643,0.005406618043106758,0.7710756559107901,0.010742382167326137,0.7675366174787572,0.005798335180115052,0.7675366174787572,0.005798335180115052,0.7625940758362477,0.011092702082659915,0.775889095420216,0.002973587757605532,0.7726817620815679,0.006094098705867449,0.7707575264651181,0.010401407321818176,0.7694478682313743,0.009172478960960339,0.7629524186403299,0.00948939768327479,0.7618571576673416,0.006790024876487758,0.7699774849111005,0.009230607120388748,0.7605169168405559,0.0016611674960684704,0.7658413869090177,0.00974744752004544,0.7630312973475829,0.006787151182062345,0.7486490003463453,0.007169668905357903,0.7556597163087958,0.006519264624978721,0.7579323059546301,0.006178362839419054,0.7565137751114844,0.009266363862375043,0.7543516690863747,0.002223153468857353,0.7632709912366726,0.005484802035348412,0.7675366174787572,0.005798335180115052,0.7675366174787572,0.005798335180115052,0.7521762122629627,0.008012917779515953,0.7676823015458978,0.006082680786610693,0.7678866848261764,0.00432908059908276,0.7627510698341535,0.0039633111633542665,0.758834730642321,0.005066018491184165,0.7700975515209187,0.006142197595230738,0.7623379625905083,0.017125465512051633,0.7650676554251052,0.0029978757019077113,0.7629302579923407,0.009777602639946016,0.7601459618766503,0.007347154546963184,0.7614539755035484,0.00990883706578368
af_precision,0.7213035635177749,0.006547684068316912,0.721247644159754,0.012781701543352732,0.7110579263170044,0.017047029667898603,0.7190196142320183,0.010129537507095816,0.7046340943096305,0.01154089706119501,0.7149977470711052,0.0066725095851571615,0.7227679787932136,0.012863386191150579,0.7190029579686061,0.00844330947013695,0.7190029579686061,0.00844330947013695,0.7154522929117257,0.012810670243723284,0.7257368217350759,0.0038483217062257862,0.726228769725185,0.005983839416543954,0.7228482805923424,0.011380873994770075,0.722362658897995,0.009256051888273335,0.7151679429898634,0.009763845236694556,0.7151771434759189,0.007900465406891245,0.7224126357942986,0.012201310852324117,0.7130785939392046,0.0030870186149707466,0.7205462495284487,0.00673257687686121,0.7167592847863393,0.009261306238137033,0.7016203445773136,0.007355750741808613,0.7091638720905293,0.012643452526490054,0.7090817739355608,0.007748288744397033,0.7063532838313351,0.008991176953894658,0.7070024113644091,0.0023049934310217994,0.7117892191235733,0.007367488308232233,0.7190029579686061,0.00844330947013695,0.7190029579686061,0.00844330947013695,0.6988277676904209,0.00857434329789761,0.7181369163849647,0.009127126971250605,0.7215676352876529,0.007234774519363423,0.7147403439335064,0.007473682882394045,0.7128268643774245,0.00608335922961611,0.7192781691018157,0.0068944438204366215,0.7147650635738415,0.019106943039937277,0.7190228578618774,0.003274525625095987,0.7163188081666032,0.006334812491950692,0.7132384913385641,0.0111704617666748,0.7151297098491676,0.01235222786251101
af_recall,0.81271015467384,0.0039020164056330466,0.8251513113651647,0.006415193015581334,0.8276171262048869,0.00472344933999225,0.8251513113651647,0.004818243725667966,0.8130464021519839,0.00570630892685846,0.824478816408877,0.0036834065736729934,0.8263281775386684,0.00803952649201041,0.8226854965254428,0.004957037522415562,0.8226854965254428,0.004957037522415562,0.8146155570499888,0.010184099252724076,0.8335574983187626,0.008811138312949333,0.8254875588433086,0.006508509814372522,0.8254875588433087,0.009706628601036077,0.82044384667115,0.011491598850460706,0.8175857431069267,0.00925953353612319,0.8150638870208473,0.0053518656742046035,0.824310692669805,0.00747599468534061,0.8147276395427034,0.0020908717895289355,0.8172494956287828,0.01428029487844593,0.8157363819771352,0.006089700832641143,0.8024546065904505,0.008132741508034795,0.808843308675185,0.006365062032952518,0.8140551445864156,0.007127600580849443,0.8110289172831204,0.012123575236933313,0.8087872674288277,0.004477692076986821,0.8227975790181574,0.0032251725106339797,0.8226854965254428,0.004957037522415562,0.8226854965254428,0.004957037522415562,0.8143913920645595,0.009929269038489154,0.8246469401479489,0.006975278136068916,0.8206119704102219,0.005013734419714219,0.8177538668459987,0.006332412863405309,0.8111970410221924,0.0037793578345858077,0.8286819098856758,0.007907179567118248,0.8167451244115669,0.015142340617616263,0.8174176193678547,0.0033173388448663075,0.816072629455279,0.014871112567246754,0.8137188971082716,0.0036834065736729375,0.8142232683254875,0.00671092462673059
ar,0.6628086779492439,0.01972346815737093,0.6844025362487761,0.014724162304167772,0.7165213607471987,0.029115409545780385,0.6775918069218456,0.021369005448288382,0.6814575660092934,0.009232973043393055,0.6836682362814117,0.027297382521526626,0.6745613626120877,0.011317123583203468,0.6852261954714283,0.027876848724630823,0.6852261954714283,0.027876848724630823,0.7072202278272491,0.008901995813575989,0.6866209768909195,0.023726053483909715,0.6657264518936392,0.045760288101935456,0.6842976362534384,0.022480719462224432,0.6857157287830047,0.023672104209414888,0.700755279966432,0.015590672525000506,0.6939134691594013,0.03834403837020768,0.6949585839277667,0.029482949285976206,0.6953626431690677,0.02494396253731414,0.6743865292865246,0.03515508078833365,0.6870444620572831,0.017595482630303857,0.6576491522526302,0.039911792164518345,0.6956074098248559,0.02512790255397913,0.6768885884345812,0.04681397733922524,0.6623929631529053,0.016013157231315755,0.654350630177009,0.014913349009177717,0.7189612569350552,0.023946550804415538,0.6852261954714283,0.027876848724630823,0.6852261954714283,0.027876848724630823,0.7088403499774659,0.021603567914070844,0.7087199092420782,0.04738909428740965,0.6976976393615864,0.009453406965222165,0.6572450930113292,0.03554274584482926,0.6855758621225543,0.023946676453471955,0.6625250594433307,0.011955240588002366,0.6792235846271,0.026535257302974846,0.6874213250034966,0.013814418411414408,0.7202589087292337,0.026242985006378214,0.6444200972850327,0.03788905410155621,0.6804085660559156,0.00808777076859109
ar_f1,0.38501698194493883,0.03648438548294205,0.41915568990800434,0.020134630103321168,0.4622218467334278,0.03543332164093925,0.42424628080115573,0.013011563530739482,0.4236344626209627,0.02763890178293572,0.43035697885371027,0.028918379197453076,0.41876605018509105,0.0252124630624234,0.44241075040192007,0.03219540184330534,0.44241075040192007,0.03219540184330534,0.4504219378154265,0.01761380176143175,0.4229629708051518,0.033757889653597266,0.40452847998810243,0.0542075893217449,0.4216895030469751,0.0456212758267258,0.42990405964553463,0.047847965854781585,0.45083184607477605,0.0289659266954075,0.4510750163263091,0.04608864815604678,0.4507498713267034,0.038110994887728074,0.4442713652540283,0.02424598124930178,0.4300960795621486,0.039121458548033235,0.4555689730472054,0.02601435170098774,0.40502522253100975,0.024240603958078973,0.45132651382971156,0.035939782326483524,0.42504272745642385,0.051185314003267125,0.40259774956840694,0.021358827443883725,0.39524821458159376,0.02409997564027341,0.4686658409193848,0.032054986711015886,0.44241075040192007,0.03219540184330534,0.44241075040192007,0.03219540184330534,0.45011459614018157,0.022374570198247446,0.469302190719254,0.061500341748019334,0.4501759491613205,0.02171416066806117,0.39632421470778645,0.04660537019418004,0.4360238052868841,0.035935883341091074,0.4003769655859118,0.017694548882497302,0.43359688985656786,0.032961813024501546,0.4094352342534972,0.033891426578565434,0.4653647845575813,0.032815741957382266,0.39773751043056527,0.051144650848454286,0.4099521650971964,0.020954861537179136
ar_precision,0.370957356131278,0.035606896986746336,0.39453026928050744,0.011088363601016709,0.4287545587675699,0.034642128209302646,0.4056352063409391,0.015209557944352626,0.4079274307884644,0.028730825085943868,0.41224516727313404,0.02753539425767869,0.4055898454011395,0.02747731152447228,0.4201301090173881,0.024533800116155198,0.4201301090173881,0.024533800116155198,0.42227040133373933,0.02393950801376844,0.40504822272806773,0.036937985757940654,0.3920100091086778,0.04788932337897444,0.39923207445326575,0.03841044617941732,0.4133253182424897,0.03789112944422367,0.42080610720452155,0.03955848648882078,0.43380096134806456,0.03962498315831197,0.424153343836881,0.030049921460122534,0.4120176987039258,0.025914745737567187,0.40908409974725274,0.04468469586112971,0.4328430512631789,0.03312628543698985,0.3877281234219646,0.020412992699596743,0.42480397163926786,0.02619893441486176,0.41070256563564744,0.047565473306064726,0.38506094362936644,0.018819009597344664,0.38155845106288133,0.024984243233952493,0.43384124802977514,0.03878817476042839,0.4201301090173881,0.024533800116155198,0.4201301090173881,0.024533800116155198,0.4204140531465153,0.017078562187780606,0.43944764223895083,0.05723779144616396,0.4243789014907987,0.018412576721425693,0.38101564748064265,0.03928169031954114,0.41412177627385377,0.03296089447775396,0.38413871109231673,0.017352027360482195,0.414508559136863,0.03424068825330195,0.3917858609059037,0.0301967555739391,0.44513340978151045,0.037645559689716335,0.3852707685673019,0.041064409390020915,0.39160875597886596,0.011944941419324328
ar_recall,0.40072386535216264,0.040826546991633815,0.447619682032152,0.03422706205595712,0.5019761968203216,0.04106576410869884,0.4447997157829292,0.013439794682744808,0.44080291322497556,0.028076552404488204,0.4502176036948219,0.03120098600367114,0.43305355715427657,0.02518862671944142,0.4674260591526779,0.04218023551386912,0.4674260591526779,0.04218023551386912,0.48290256683542054,0.010309247433090628,0.44269029221067585,0.030562402736356135,0.4180211386446398,0.0614474149592617,0.44708677502442484,0.05488301997534762,0.44819699795718976,0.05978944023263215,0.4863442579269917,0.01656976391417437,0.4699129585220712,0.05370805842625209,0.48152589039879207,0.05118710333165353,0.4821254107824851,0.02250071774850158,0.45385913491429075,0.03385190913402233,0.4812372324362732,0.019014814239082616,0.42412736477484675,0.030450002156836475,0.48201438848920863,0.05024321620213343,0.44055866417976725,0.055686273772804086,0.42204014566124876,0.02685329786612227,0.41002753352873256,0.023621815146725088,0.5109245936584066,0.03463800658077763,0.4674260591526779,0.04218023551386912,0.4674260591526779,0.04218023551386912,0.4844346744826361,0.029581661741026506,0.5036637356781242,0.06703424201824122,0.4798605559996447,0.03140413882661102,0.413113953281819,0.05537630542472712,0.46045385913491427,0.04006871521428917,0.4181765698552269,0.019917436544969445,0.4546362909672262,0.03206806632811599,0.42881250555111466,0.03848597471301087,0.4880317967847944,0.030983073954083663,0.4114486188826716,0.0629417305130513,0.4304334310329514,0.03227094504828576
