method,afri_only,afri_only,least_family_en_20,least_family_en_20,least_family_en_5,least_family_en_5,least_same_script_10,least_same_script_10,least_same_script_20,least_same_script_20,least_same_script_5,least_same_script_5,least_uriel_10,least_uriel_10,least_uriel_20,least_uriel_20,least_uriel_40,least_uriel_40,least_uriel_5,least_uriel_5,least_uriel_en_10,least_uriel_en_10,least_uriel_en_20,least_uriel_en_20,least_uriel_en_40,least_uriel_en_40,least_uriel_en_5,least_uriel_en_5,most_distinct_script_10,most_distinct_script_10,most_distinct_script_18,most_distinct_script_18,most_distinct_script_5,most_distinct_script_5,most_family_en_10,most_family_en_10,most_family_en_20,most_family_en_20,most_family_en_25,most_family_en_25,most_family_en_5,most_family_en_5,most_same_script_10,most_same_script_10,most_same_script_20,most_same_script_20,most_same_script_41,most_same_script_41,most_same_script_5,most_same_script_5,most_uriel_10,most_uriel_10,most_uriel_20,most_uriel_20,most_uriel_40,most_uriel_40,most_uriel_5,most_uriel_5,most_uriel_en_10,most_uriel_en_10,most_uriel_en_20,most_uriel_en_20,most_uriel_en_40,most_uriel_en_40,most_uriel_en_5,most_uriel_en_5,random_langs_with_seed_20,random_langs_with_seed_20,random_langs_with_seed_40,random_langs_with_seed_40,random_langs_with_seed_5,random_langs_with_seed_5,xt_afri,xt_afri,xt_only,xt_only
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eval_ar_em,0.3,0.006878447707455817,0.3084033613445378,0.014723878544483433,0.32492997198879553,0.02149574794728256,0.326890756302521,0.016552702187892652,0.31232492997198874,0.014683857055553114,0.3210084033613445,0.013884631631813672,0.3249299719887955,0.0078080447421660275,0.3106442577030812,0.021495747947282547,0.3106442577030812,0.021495747947282547,0.2901960784313726,0.005961847802182834,0.3243697478991597,0.015334695454533313,0.29299719887955183,0.002567269296894019,0.30042016806722693,0.006536281170631948,0.31036414565826326,0.005902327032410477,0.33277310924369746,0.010495794955291429,0.3064425770308123,0.0120122026007796,0.35504201680672265,0.016043599237005723,0.32885154061624644,0.014490215301263402,0.3198879551820728,0.008500835241172844,0.30924369747899155,0.008893281717864151,0.307843137254902,0.012642335122013161,0.31232492997198874,0.012586354027261073,0.32296918767507,0.010025507097015846,0.31400560224089635,0.009063691701604185,0.30644257703081235,0.017713626614859812,0.326890756302521,0.014938141877841312,0.3106442577030812,0.021495747947282547,0.3106442577030812,0.021495747947282547,0.3361344537815126,0.003850903945341086,0.31624649859943976,0.007146975250517132,0.32997198879551815,0.007531837344397068,0.3036414565826331,0.02013886775128144,0.3165266106442577,0.008161793996825498,0.30084033613445377,0.00827635109394634,0.3232492997198879,0.011190467426015803,0.3131652661064425,0.010165404656372038,0.3142857142857143,0.019545719915315975,0.3064425770308123,0.021821789023599266
eval_ar_f1,0.45605123950857346,0.006435233322013859,0.4584611531387748,0.010109979447499978,0.47619082533834334,0.026048865635137985,0.48955470831419606,0.01732577044054467,0.4711147057532192,0.01774346849900426,0.4755005680542312,0.010372871981653403,0.4856483249719193,0.013162058520551943,0.47314659649716423,0.019041349423170494,0.47314659649716423,0.019041349423170494,0.43997221118459234,0.013363159858382328,0.48155174451548516,0.02321680456522764,0.4404682210374374,0.008985858260824112,0.45276949871421396,0.005548723434761625,0.4704188708268054,0.009842833347862016,0.4935672388624324,0.009991724739566537,0.4623065381427292,0.016646002276772525,0.5177602781491285,0.011640832968501262,0.4852448912781191,0.02053717400009416,0.4771188023622049,0.0050336843472136945,0.476756880204728,0.009068408068570425,0.4583170504850476,0.01621275907463652,0.462948038479952,0.02166987954754457,0.47799165757179934,0.007767837097778603,0.4754201221260745,0.007917662147278544,0.45706548742789027,0.02436974961804591,0.4798477160273474,0.012049360076525593,0.47314659649716423,0.019041349423170494,0.47314659649716423,0.019041349423170494,0.5007420574473374,0.013430061778969351,0.4727222426187952,0.006241052316112686,0.4886366862694136,0.013682394267257935,0.4578732027029717,0.028146532168492177,0.47074068559027143,0.015387973477509368,0.4533873834972714,0.01288890166843869,0.48185732454697866,0.010851697990090886,0.4708513019710878,0.015395843155401354,0.47327006451312775,0.012568398118799527,0.46319130663281,0.01151598018996448
eval_avg_em,0.3258400010721992,0.0036020612534374548,0.3434076501413963,0.007744704418252883,0.3446671491563132,0.005060620257403565,0.35004556846662105,0.005345701374518774,0.34622686395132213,0.006052580110219251,0.3482023910042486,0.003840603602994353,0.3557701070858965,0.009344791088788138,0.3445572487368153,0.002773734389587394,0.3445572487368153,0.002773734389587394,0.32541011619958987,0.003991210087531458,0.3508212375859434,0.0037310512491775423,0.3505414606033801,0.007942446326339937,0.3387643574176082,0.002963140775042813,0.34385194269095193,0.008500734388747625,0.3427314945116802,0.004287468340266789,0.3423746532105665,0.0020180643270369097,0.3488691648908367,0.0017653801264543158,0.34772090654443594,0.0067223350666247685,0.35087920335598355,0.0042759650520175965,0.34638668864675054,0.003775765464910505,0.335901250452334,0.0012664399854855936,0.33625206063286556,0.006241630538854834,0.35046305603581135,0.004619320032909089,0.34374103708469034,0.0018963591804695935,0.33057845147628423,0.005555045339410943,0.3398734134802246,0.004420070843242558,0.3445572487368153,0.002773734389587394,0.3445572487368153,0.002773734389587394,0.3444342808893892,0.0035872314539420417,0.33969884604559525,0.0056595578365821585,0.3503993942074437,0.005572053731420618,0.33846816238457106,0.008850591329927588,0.34260852666425423,0.0031902167600423937,0.33971392384705074,0.004986306221879818,0.3466751772479326,0.007386646536719001,0.3408313564660313,0.0066878985677325245,0.34057704421481505,0.005222805170489243,0.35036789835551435,0.007257976276997142
eval_avg_f1,0.4715392627507598,0.006748670350987711,0.49199898183656227,0.008045393613026107,0.4928288090999775,0.006126368643723038,0.49837658873829294,0.006669682886915641,0.4923230198653519,0.002561038217770008,0.5012737418830836,0.0023943970302984603,0.508225903847695,0.009073971049737882,0.4929208398266154,0.003894713539511442,0.4929208398266154,0.003894713539511442,0.46799911553980267,0.007025641546702028,0.5048489558937213,0.008357284835598262,0.4969926618720373,0.008634011990625553,0.4844344117133584,0.006133372546882714,0.49556239163965105,0.008871963124521163,0.49230409358325616,0.006125259941280581,0.48799518901622657,0.005235388049393105,0.5036804903080465,0.0023962685744536557,0.492896026713592,0.004126270683289165,0.5001466335119633,0.008902479827237028,0.4943133592377184,0.0037642240596520936,0.48308589206365166,0.003345638929881416,0.4833122731295349,0.00965508441402778,0.49852356313423907,0.002100632417604422,0.4897284030918978,0.006932738403156693,0.47692015137491345,0.006842663307955236,0.48511886394262493,0.004364309414716634,0.4929208398266154,0.003894713539511442,0.4929208398266154,0.003894713539511442,0.49071131216648234,0.00685715716859269,0.48611806102352145,0.0024321431120703104,0.5012818841839142,0.008429285241789208,0.48800036381188683,0.012070299514174774,0.49036986883920547,0.003199515649273409,0.4906843840682528,0.004911232379213766,0.49475901914761483,0.008050345251896728,0.48773906323964417,0.007399133369269493,0.48760602950683224,0.003473612273644403,0.4982048220402862,0.0067815700677207385
eval_de_em,0.43753501400560224,0.00841735529485533,0.46106442577030804,0.023049323895989574,0.46918767507002795,0.009954821089029032,0.4641456582633053,0.02368396618927506,0.45406162464985994,0.013348742361281678,0.4619047619047619,0.009256421087875822,0.4633053221288515,0.01872146197367724,0.4565826330532213,0.008985442539129097,0.4565826330532213,0.008985442539129097,0.45434173669467787,0.004628210543937884,0.46722689075630247,0.010188534162169896,0.4705882352941176,0.017706981097231497,0.4400560224089636,0.013027468856284013,0.46050420168067224,0.0068784477074558545,0.4550420168067227,0.005347866412335214,0.4550420168067227,0.005347866412335214,0.47254901960784307,0.020191396404414683,0.46470588235294114,0.008103908202515102,0.46582633053221284,0.014094953081690863,0.4602240896358543,0.0017492991592152425,0.44061624649859943,0.0034985983184304906,0.44313725490196076,0.00798687811169933,0.44733893557422966,0.0075318373443970885,0.43389355742296914,0.01651711259137879,0.44397759103641454,0.0029511635162052523,0.44061624649859943,0.0033961780540566104,0.4565826330532213,0.008985442539129097,0.4565826330532213,0.008985442539129097,0.4483193277310924,0.004159451654038519,0.457422969187675,0.013918496637316369,0.4464985994397759,0.012642335122013135,0.44243697478991595,0.0017826221374450716,0.45098039215686275,0.015133829310072948,0.44621848739495795,0.0046787935822101435,0.4523809523809524,0.017813011871803515,0.4549019607843137,0.010025507097015805,0.44397759103641454,0.008826863449069305,0.45406162464985994,0.013662463191324623
eval_de_f1,0.5958267710403128,0.008931981831714984,0.6249409425425144,0.020017151906013237,0.624983337409519,0.013413503324535043,0.6293901312913769,0.010197775412911628,0.6082669529068762,0.011178253537504344,0.6261557600451254,0.007527138826624352,0.6294992969081176,0.006718437737313532,0.6194113580510374,0.014513035872391947,0.6194113580510374,0.014513035872391947,0.6093403259984075,0.005769121260227382,0.6302315031611757,0.013202807572525956,0.6293098081674716,0.01549812933723194,0.6054245343224195,0.009988649403556808,0.6260508790163613,0.006898650111806349,0.6212333748193957,0.0042152413743301205,0.6126997866663014,0.006589792831315542,0.6337388929682715,0.01855546506638229,0.6197659622620747,0.006471404913145682,0.6250405521172216,0.018802781242678552,0.61745787953246,0.0012973898023713488,0.6004706681468316,0.003357235561969801,0.6016536895674436,0.013107765579238243,0.6142236822309077,0.0025580242184841525,0.5881175667333043,0.008104665697230968,0.6119305301751595,0.0010946903462363384,0.6028135376353302,0.0010897096032796102,0.6194113580510374,0.014513035872391947,0.6194113580510374,0.014513035872391947,0.609286747148023,0.008061724794006216,0.615172366268624,0.017644003716319377,0.615673854792008,0.020272806595728422,0.6059644291403062,0.005815584459682313,0.6077408704312481,0.0014522721667031557,0.6121887671301897,0.005584571471962211,0.6162902332972063,0.005379284329684487,0.6163735007023753,0.009753319560775601,0.6037160687533688,0.003696431270883405,0.6154002381857108,0.011506870679116954
eval_el_em,0.2980392156862745,0.012863823533002888,0.3428571428571428,0.011552711836023157,0.2971988795518207,0.014293950501034257,0.3207282913165266,0.008290559432464286,0.32240896358543414,0.015319337718627767,0.3134453781512605,0.026145124682527793,0.34845938375350133,0.008290559432464265,0.3330532212885154,0.0051345385937880805,0.3330532212885154,0.0051345385937880805,0.296078431372549,0.014293950501034273,0.3627450980392157,0.014851222567856091,0.3512605042016806,0.013884631631813664,0.3198879551820728,0.010706731010429354,0.3176470588235294,0.007130488549780305,0.33361344537815124,0.013523930201202634,0.34341736694677866,0.021821789023599214,0.30056022408963584,0.013662463191324591,0.3126050420168067,0.01596638655462186,0.3428571428571428,0.01493814187784134,0.3414565826330532,0.004145279716232166,0.31820728291316525,0.029016958013625017,0.30812324929971985,0.006307187814676617,0.31596638655462184,0.0175467336284211,0.32268907563025206,0.004446640858932106,0.29299719887955183,0.03367990628514466,0.31624649859943976,0.009811921505959123,0.3330532212885154,0.0051345385937880805,0.3330532212885154,0.0051345385937880805,0.3352941176470588,0.002223320429466092,0.3196078431372549,0.0042295991234010104,0.34845938375350144,0.0060791412924959855,0.31932773109243695,0.03332862523538136,0.3218487394957983,0.01433506059599321,0.29747899159663865,0.021539505240296252,0.32717086834733894,0.02149574794728256,0.3226890756302521,0.0206524466007471,0.33109243697478985,0.016637806616154077,0.342016806722689,0.024885870411698898
eval_el_f1,0.4394511736182853,0.004290219506428929,0.48934256951663313,0.015329739082542359,0.4493441614910363,0.009980092874523202,0.46636122484142506,0.002464400888478205,0.46232298661240817,0.004670448291169706,0.4752478094928709,0.020034278059449493,0.5101750594673212,0.005932628674184313,0.4727121810562634,0.009542055682152285,0.4727121810562634,0.009542055682152285,0.4299027393510307,0.01894084034262953,0.5213700041405689,0.01969965685278912,0.4994699411438144,0.011228377189304644,0.45627105552822905,0.022469639223751173,0.4689504617971141,0.012302840582815229,0.48239467774016415,0.016006535429440603,0.47813963286211125,0.013698193111323895,0.4508334784040105,0.009060002544351568,0.4528587463260539,0.013205382131400939,0.4889849832407274,0.01782981207354855,0.4853328336099884,0.0055429345169625225,0.4669789003955254,0.020766488679570615,0.4510558477828223,0.002783013724530759,0.46153035238874546,0.01519904345613136,0.4626340104173987,0.0020906213440161406,0.43074457316519116,0.022104496534909902,0.46158309972985373,0.01191751065793744,0.4727121810562634,0.009542055682152285,0.4727121810562634,0.009542055682152285,0.4690619725733705,0.003639333089470901,0.4542691366944969,0.01088729624689984,0.4916761456780134,0.011353101040627952,0.4693132582094557,0.02885847230045338,0.4682667866197607,0.006483332256077093,0.44960783168384344,0.017982248644119014,0.47118891389778406,0.014952890005536332,0.4639091516871046,0.019207196602744635,0.46864909242953184,0.010198039127463084,0.48813172996656334,0.014238987161295557
